SalePrice LotFrontage LotArea OverallQual OverallCond YearBuilt YearRemod/Add MasVnrArea BsmtFinSF1 BsmtFinSF2 BsmtUnfSF 1stFlrSF 2ndFlrSF LowQualFinSF BsmtFullBath BsmtHalfBath FullBath HalfBath BedroomAbvGr KitchenAbvGr TotRmsAbvGrd Fireplaces GarageCars GarageArea WoodDeckSF OpenPorchSF EnclosedPorch 3SsnPorch ScreenPorch PoolArea MiscVal MoSold YrSold LotShape LandSlope Railroad ExterQual ExterCond BsmtQual BsmtCond BsmtExposure CentralAir KitchenQual Functional FireplaceQu GarageFinish GarageQual GarageCond PavedDrive Fence
138800 0 15870 5 5 1969 1969 0 75 791 230 1096 0 0 1 0 1 0 3 1 6 0 1 299 240 32 0 0 0 0 0 3 2006 1 0 0 3 3 3 3 2 1 3 8 0 3 3 3 2 0
116050 71 9353 4 5 1970 1970 0 0 0 864 864 0 0 0 0 1 0 3 1 5 0 1 280 0 0 0 0 0 0 0 7 2006 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
88000 0 8125 4 4 1971 1971 0 614 0 244 858 0 0 0 0 1 0 3 1 5 0 0 0 0 0 0 0 0 0 0 6 2006 1 0 0 3 3 3 3 1 1 3 8 0 0 0 0 2 0
97500 60 7200 4 4 1971 1971 0 20 620 224 874 0 0 0 1 1 0 3 1 5 0 2 576 63 0 0 0 0 0 0 3 2006 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
190000 26 8773 6 5 2002 2002 0 951 0 536 1419 0 0 1 0 2 0 2 1 4 0 2 543 196 68 0 0 0 0 0 9 2006 2 0 0 4 3 4 3 1 1 4 8 0 3 3 3 2 0
105500 24 2760 6 5 1973 1973 514 0 0 525 525 567 0 0 0 1 1 3 1 6 0 2 440 0 0 0 0 0 0 0 12 2006 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
125500 24 2160 5 6 1973 1973 200 402 0 363 765 600 0 0 0 1 1 3 1 7 1 2 440 0 36 0 0 0 0 0 6 2006 0 0 0 3 3 3 3 1 1 4 8 2 1 3 3 2 0
83000 21 1953 6 5 1973 1973 408 309 0 174 483 504 0 0 0 1 1 2 1 5 0 1 264 72 0 0 0 0 0 0 6 2006 0 0 0 3 3 3 2 1 1 3 8 0 1 3 3 2 0
116000 21 1890 6 7 1972 1972 380 282 0 212 494 536 0 0 0 1 1 3 1 6 0 1 264 0 0 0 0 0 0 0 7 2006 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
91500 21 1680 6 5 1971 1971 236 0 0 672 672 546 0 0 0 1 1 3 1 7 0 0 0 201 0 0 0 0 0 0 4 2006 0 0 0 3 3 3 3 1 1 3 8 0 0 0 0 0 0
118000 21 1680 6 7 1972 1972 281 317 0 355 672 546 0 0 1 1 1 3 1 7 0 1 264 0 28 0 0 0 0 0 5 2006 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
89000 21 1680 6 5 1972 1972 504 276 0 207 483 465 0 0 0 1 1 2 1 5 0 1 264 0 0 0 0 0 0 0 7 2006 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
108000 21 1680 6 5 1972 1972 504 382 0 143 525 567 0 0 0 1 1 3 1 6 0 1 264 352 0 0 0 0 0 0 10 2006 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 4
94500 21 1680 6 5 1972 1972 297 0 0 483 483 504 0 0 0 1 1 2 1 5 1 1 288 0 0 0 0 0 0 0 6 2006 0 0 0 3 3 3 3 1 1 3 8 1 1 3 3 2 0
146300 53 4043 6 5 1975 1975 0 727 156 186 1069 0 0 0 1 2 0 2 1 4 1 2 440 0 55 0 0 225 0 0 7 2006 0 0 0 3 3 4 3 1 1 3 8 1 2 3 3 2 0
145000 65 7514 5 7 1967 1975 0 373 108 462 1387 0 0 1 0 1 0 3 1 6 1 1 300 0 0 240 0 0 0 0 9 2006 0 0 0 3 3 3 3 2 1 3 8 3 2 3 3 2 0
123000 68 7838 5 5 1967 1967 0 769 0 95 900 0 0 1 0 1 0 3 1 6 1 1 288 175 144 0 0 0 0 0 12 2006 0 0 0 3 3 3 3 3 1 3 8 1 2 3 3 2 1
137500 24 2280 7 7 1976 1976 0 120 492 443 1055 0 0 1 0 2 0 2 1 4 0 1 319 0 29 0 0 0 0 0 4 2006 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 0
144000 24 2179 6 5 1976 1976 0 70 0 785 855 601 0 0 0 2 1 3 1 6 1 2 460 0 28 0 0 0 0 0 7 2006 0 0 0 3 3 4 3 1 1 3 8 3 2 3 3 2 0
315000 129 16737 9 5 2004 2005 66 1447 0 533 1980 0 0 1 0 2 0 3 1 8 1 3 770 194 45 0 0 0 0 0 9 2006 0 0 0 4 3 5 3 3 1 5 8 4 3 3 3 2 0
412083 72 16387 9 5 2006 2006 215 1369 0 369 1738 851 0 1 0 2 1 4 1 11 1 3 831 0 0 0 0 0 0 0 8 2006 1 0 0 4 3 5 4 1 1 5 8 4 2 3 3 2 0
342643 111 16259 9 5 2006 2006 370 0 0 1249 1249 1347 0 0 0 3 1 4 1 9 0 3 840 240 154 0 0 0 0 0 9 2006 0 0 0 3 3 5 4 3 1 4 8 0 2 3 3 2 0
252000 110 16163 8 5 2004 2004 232 0 0 1618 1618 0 0 0 0 2 0 2 1 6 1 3 880 0 0 0 0 0 0 0 7 2006 0 0 0 4 3 4 3 3 1 4 8 4 3 3 3 2 0
465000 107 13891 10 5 2006 2006 0 1386 0 690 2076 0 0 1 0 2 1 2 1 7 1 3 850 216 229 0 0 0 0 0 9 2006 0 0 0 5 3 5 4 4 1 5 8 4 3 3 3 2 0
293000 108 12228 7 5 2006 2006 206 0 0 1721 1740 0 0 0 0 2 0 4 1 8 0 3 874 0 43 0 0 0 0 0 9 2006 0 0 0 4 3 5 4 1 1 4 8 0 2 3 3 2 0
415000 120 14780 9 5 2005 2005 568 1505 0 363 1868 0 0 1 0 2 0 2 1 7 1 3 1085 354 56 0 0 156 0 0 6 2006 1 1 0 5 3 5 3 4 1 5 8 4 3 3 3 2 0
326000 98 16033 9 5 2004 2005 378 1261 0 572 1850 0 0 1 0 2 0 3 1 8 1 3 772 519 112 0 0 0 0 0 3 2006 1 0 0 4 3 5 3 4 1 4 8 4 3 3 3 2 0
325300 101 14215 8 5 2005 2006 380 0 0 1158 1158 1218 0 0 0 3 1 4 1 9 1 3 853 240 154 0 0 0 0 0 11 2006 1 0 0 4 3 5 3 3 1 4 8 4 2 3 3 2 0
309000 108 13418 8 5 2004 2005 132 0 0 1117 1132 1320 0 0 0 3 1 4 1 9 1 3 691 113 32 0 0 0 0 0 9 2006 0 0 0 4 3 5 3 3 1 4 8 4 3 3 3 2 0
3e+05 120 13975 9 5 2005 2006 525 0 0 1090 1117 1089 0 0 0 2 1 4 1 10 1 3 670 148 95 0 0 0 0 0 8 2006 1 0 0 4 3 4 3 3 1 5 8 4 3 3 3 2 0
275500 80 10240 8 5 2005 2005 178 0 0 1030 1038 1060 0 0 0 2 1 3 1 8 1 3 878 192 52 0 0 0 0 0 3 2006 0 0 0 4 3 4 3 2 1 5 8 4 2 3 3 2 0
338500 82 9942 9 5 2005 2006 385 1290 0 316 1625 466 0 1 0 2 1 3 1 8 1 2 521 194 84 0 0 0 0 0 5 2006 1 0 0 5 3 5 4 3 1 5 8 4 2 3 3 2 0
345000 85 11924 9 5 2005 2006 286 998 0 177 1182 1142 0 1 0 3 0 4 1 11 2 3 736 147 21 0 0 0 0 0 7 2006 1 0 0 5 3 5 3 1 1 5 8 4 3 3 3 2 0
344133 103 12867 8 5 2005 2006 0 0 0 1209 1209 1044 0 0 0 2 1 3 1 8 1 2 575 243 142 0 0 0 0 0 7 2006 1 0 0 4 3 5 3 3 1 5 8 4 3 3 3 2 0
298236 82 10672 8 5 2006 2006 0 0 0 1054 1054 1335 0 0 0 2 1 4 1 10 1 3 672 176 64 0 0 0 0 0 11 2006 1 0 0 4 3 5 3 4 1 4 8 4 3 3 3 2 0
329900 82 11643 8 5 2005 2006 142 880 0 644 1544 814 0 1 0 2 1 4 1 10 1 3 784 120 34 0 0 0 0 0 8 2006 1 0 0 4 3 5 3 3 1 5 8 4 3 3 3 2 0
360000 90 12378 9 5 2003 2004 0 1274 0 622 1944 0 0 1 0 2 0 3 1 8 3 3 708 208 175 0 0 0 0 0 11 2006 1 0 0 4 3 5 3 4 1 5 8 5 3 3 3 2 0
281000 86 11065 8 5 2006 2006 788 0 0 1085 1120 850 0 0 0 2 1 3 1 8 1 3 753 177 74 0 0 0 0 0 10 2006 1 0 0 4 3 4 3 2 1 5 8 4 3 3 3 2 0
372397 121 13758 9 5 2005 2006 430 1232 0 560 1792 0 0 1 0 2 0 2 1 6 1 3 925 204 49 0 0 0 0 0 3 2006 1 0 0 5 3 5 3 4 1 4 8 4 2 3 3 2 0
378000 131 14828 9 5 2004 2005 674 1383 0 397 1780 0 0 1 0 2 0 2 1 7 1 3 816 144 68 0 0 0 0 0 8 2006 1 0 0 5 3 5 3 4 1 5 8 4 3 3 3 2 0
374000 72 11846 9 5 2003 2004 562 1567 0 225 1792 0 0 1 0 2 0 2 1 6 1 3 874 206 49 0 0 0 0 0 8 2006 1 0 0 4 3 5 3 4 1 5 8 4 3 3 3 2 0
437154 56 20431 9 5 2005 2006 870 1410 0 438 1848 880 0 1 0 2 1 4 1 10 2 3 706 0 0 0 0 0 0 0 4 2006 2 0 0 5 3 5 3 1 1 5 8 5 3 3 3 2 0
275000 74 10927 8 5 2005 2005 280 546 0 512 1058 846 0 1 0 2 1 3 1 8 1 2 736 179 60 0 0 0 0 0 6 2006 0 0 0 4 3 4 3 3 1 5 8 4 3 3 3 2 0
279000 0 13215 8 5 2004 2004 112 994 0 426 1426 488 0 1 0 2 1 3 1 9 1 3 746 168 127 0 0 0 0 0 2 2006 1 0 0 4 3 4 3 1 1 4 8 3 2 3 3 2 0
185850 43 7052 7 5 2005 2005 240 659 0 705 1364 0 0 1 0 2 0 2 1 6 1 2 484 192 36 0 0 0 0 0 6 2006 1 0 0 4 3 4 3 3 1 4 8 4 2 3 3 2 0
282500 48 5911 9 5 2005 2005 278 472 0 1088 1565 0 0 1 0 2 0 2 1 6 1 2 556 196 56 0 0 0 0 0 3 2006 0 0 0 5 3 5 3 1 1 5 8 4 2 3 3 2 0
202500 48 6955 7 5 2005 2006 94 0 0 1368 1368 0 0 0 0 2 0 2 1 6 1 2 474 132 35 0 0 0 0 0 9 2006 1 0 0 4 3 4 3 1 1 4 8 4 2 3 3 2 0
202665 40 6792 7 5 2005 2006 94 0 0 1368 1368 0 0 0 0 2 0 2 1 6 1 2 474 132 35 0 0 0 0 0 3 2006 1 0 0 4 3 4 3 1 1 4 8 4 2 3 3 2 0
332200 61 7740 9 5 2006 2006 518 1023 0 663 1686 0 0 1 0 2 0 1 1 6 1 3 899 266 100 0 0 0 0 0 6 2006 0 0 0 4 3 5 4 1 1 5 8 4 3 3 3 2 0
310090 48 6373 9 5 2006 2006 572 415 0 1251 1666 0 0 1 0 2 0 2 1 6 1 2 575 228 75 0 0 0 0 0 6 2006 0 0 0 5 3 5 4 1 1 4 8 4 2 3 3 2 0
171750 0 3136 7 5 2003 2003 163 0 0 1405 1405 0 0 0 0 2 0 2 1 6 1 2 478 148 36 0 0 0 0 0 3 2006 1 0 0 4 3 4 3 1 1 4 8 4 2 3 3 2 0
169990 65 10237 6 5 2005 2006 0 28 0 1288 1316 0 0 0 0 2 0 3 1 6 1 2 397 100 0 0 23 0 0 0 10 2006 0 0 1 4 3 4 3 1 1 4 8 4 3 3 3 2 0
170440 65 10237 6 5 2005 2006 0 0 0 728 728 728 0 0 0 2 1 3 1 8 1 2 390 0 24 0 0 0 0 0 2 2006 0 0 1 4 3 4 3 1 1 4 8 4 3 3 3 2 0
169985 65 10237 7 5 2006 2006 0 0 0 738 738 754 0 0 0 2 1 3 1 8 0 2 440 0 32 0 0 0 0 0 9 2006 0 0 1 4 3 4 3 1 1 4 8 0 3 3 3 2 0
179665 58 17104 7 5 2006 2006 0 554 0 100 664 832 0 1 0 2 1 3 1 7 1 2 426 100 24 0 0 0 0 0 9 2006 1 0 0 4 3 4 4 3 1 4 8 4 2 3 3 2 0
219210 58 14054 7 5 2006 2006 0 0 0 879 879 984 0 0 0 2 1 4 1 9 1 3 660 100 17 0 0 0 0 0 11 2006 1 0 0 4 3 4 3 3 1 4 8 4 3 3 3 2 0
174190 102 11660 6 5 2006 2006 0 0 0 1326 1326 0 0 0 0 2 0 3 1 6 0 2 427 100 0 0 0 0 0 0 7 2006 1 0 0 4 3 4 3 3 1 4 8 0 3 3 3 2 0
172785 105 15578 6 5 2006 2006 0 0 0 728 728 728 0 0 0 2 1 3 1 8 0 2 429 0 0 0 0 0 0 0 5 2006 1 0 0 4 3 4 3 1 1 3 8 0 2 3 3 2 0
258000 96 11631 8 5 2004 2005 236 0 0 1052 1052 1321 0 0 0 2 1 4 1 9 1 3 632 120 46 0 0 0 0 0 6 2006 1 0 0 4 3 4 3 3 1 4 8 4 3 3 3 2 0
185101 75 9073 7 5 2006 2006 0 0 0 738 738 754 0 0 0 2 1 3 1 8 0 2 440 100 32 0 0 0 0 0 10 2006 1 0 0 4 3 4 3 1 1 4 8 0 3 3 3 2 0
210250 43 3087 7 5 2006 2006 14 453 0 767 1364 0 0 1 0 2 0 2 1 6 1 2 437 100 16 0 0 0 0 0 11 2006 0 0 0 4 3 4 3 3 1 4 8 4 3 3 3 2 0
234000 0 3196 7 5 2003 2004 18 0 0 1374 1557 0 0 0 0 2 0 2 1 7 1 2 420 143 20 0 0 0 0 0 10 2006 0 0 0 4 3 4 3 4 1 4 8 3 3 3 3 2 0
215000 0 3196 8 5 2003 2003 40 0 0 1273 1456 0 0 0 0 2 0 2 1 7 1 2 400 143 20 0 0 0 0 0 5 2006 0 0 0 4 3 4 3 4 1 4 8 3 3 3 3 2 0
246990 0 2938 7 5 2002 2002 40 1038 0 330 1511 0 0 1 0 2 0 2 1 5 1 2 398 130 30 0 0 0 0 0 5 2006 0 0 0 4 3 4 3 3 1 4 8 3 3 3 3 2 0
178740 0 3072 7 5 2004 2004 18 0 0 1375 1414 0 0 0 0 2 0 2 1 6 1 2 398 144 20 0 0 0 0 0 5 2006 0 0 0 4 3 4 3 1 1 4 8 3 3 3 3 2 0
225000 0 3072 7 5 2004 2004 18 1059 0 306 1548 0 0 1 0 2 0 2 1 7 1 2 388 143 20 0 0 0 0 0 9 2006 0 0 0 4 3 4 3 1 1 4 8 3 3 3 3 2 0
167240 43 3010 7 5 2005 2006 16 16 0 1232 1248 0 0 0 0 2 0 2 1 5 0 2 438 108 0 0 0 0 0 0 3 2006 0 0 0 4 3 4 3 3 1 4 8 0 3 3 3 2 0
156820 43 3010 7 5 2005 2006 14 16 0 1126 1142 0 0 0 0 2 0 2 1 6 0 2 440 90 0 0 0 0 0 0 6 2006 0 0 0 4 3 4 3 4 1 4 8 0 3 3 3 2 0
213490 43 3013 7 5 2005 2005 145 16 0 1346 1506 0 0 0 0 2 0 2 1 6 1 2 440 142 20 0 0 0 0 0 4 2006 0 0 0 4 3 4 3 4 1 4 8 4 3 3 3 2 0
264561 53 3982 8 5 2006 2006 0 1154 0 366 1567 0 0 1 0 2 0 1 1 7 1 3 648 312 0 0 0 0 0 0 10 2006 0 0 0 4 3 4 4 3 1 5 8 4 3 3 3 2 0
246578 53 4045 7 5 2006 2006 45 1070 0 286 1500 0 0 1 0 2 0 2 1 6 1 3 648 161 20 0 0 0 0 0 10 2006 0 0 0 4 3 4 3 3 1 4 8 4 3 3 3 2 0
192140 60 21930 5 5 2005 2005 0 0 0 732 734 1104 0 0 0 2 1 4 1 7 1 2 372 100 40 0 0 0 0 0 7 2006 3 0 1 4 3 4 4 3 1 3 8 4 3 3 3 2 0
183200 0 7861 6 5 2002 2003 0 457 0 326 807 702 0 1 0 2 1 3 1 7 1 2 393 100 75 0 0 0 0 0 6 2006 1 0 0 4 3 4 3 1 1 4 8 4 3 3 3 2 0
178000 74 9056 8 5 2004 2004 0 0 0 707 707 707 0 0 0 2 1 3 1 6 1 2 403 100 35 0 0 0 0 0 10 2006 1 0 0 4 3 5 4 3 1 4 8 4 3 3 3 2 0
201490 59 9171 7 5 2004 2005 0 0 0 848 848 750 0 0 0 2 1 3 1 7 1 2 433 100 48 0 0 0 0 0 7 2006 1 0 0 4 3 4 3 3 1 4 8 4 3 3 3 2 0
230500 106 11194 8 5 2000 2000 40 0 0 1406 1454 482 0 0 0 2 1 3 1 7 1 2 504 188 124 0 0 0 0 0 11 2006 1 0 0 4 3 4 3 1 1 4 8 3 2 3 3 2 0
180000 63 7875 7 5 2003 2003 0 0 0 783 807 702 0 0 0 2 1 3 1 8 1 2 393 0 75 0 0 0 0 0 7 2006 0 0 0 4 3 4 3 1 1 4 8 4 3 3 3 2 0
172400 0 8121 6 5 2000 2000 0 0 0 953 953 711 0 0 0 2 1 3 1 7 1 2 460 100 40 0 0 0 0 0 1 2006 1 0 0 3 3 4 3 1 1 3 8 3 2 3 3 2 0
215000 0 8658 6 5 2000 2000 0 732 0 250 1008 881 0 0 0 2 1 3 1 9 1 2 431 0 0 0 0 0 0 0 4 2006 1 0 0 3 3 4 3 1 1 3 8 3 3 3 3 2 0
199900 0 11214 7 5 1998 1999 0 0 0 930 956 930 0 0 0 2 1 4 1 10 1 2 431 89 0 0 0 0 0 0 7 2006 1 0 0 4 3 4 3 1 1 4 8 3 3 3 3 2 0
173000 58 10852 6 5 2000 2000 0 786 0 173 959 712 0 1 0 2 1 3 1 7 1 2 472 0 38 0 0 0 0 0 2 2006 1 0 1 3 3 4 3 1 1 3 8 3 3 3 3 2 0
287602 0 12104 7 5 2006 2006 0 0 0 1035 1082 1240 0 0 0 3 1 4 1 8 0 3 617 400 45 0 0 0 0 0 8 2006 1 0 0 4 3 4 3 1 1 4 8 0 2 3 3 2 0
230000 66 8738 7 5 1999 1999 302 0 0 975 1005 1286 0 0 0 2 1 4 1 8 1 2 429 192 0 0 0 0 0 0 2 2006 1 0 0 4 3 4 3 1 1 4 8 3 3 3 3 2 0
348000 82 9452 8 5 1997 1998 423 1074 0 322 1407 985 0 1 0 2 1 3 1 7 1 3 870 0 70 0 0 0 0 0 6 2006 0 0 0 4 3 4 3 1 1 4 8 3 3 3 3 2 0
286000 84 9660 8 5 1998 1998 242 791 0 253 1079 897 0 1 0 2 1 3 1 7 1 3 885 210 31 0 0 0 0 0 2 2006 1 0 0 4 3 4 3 1 1 4 8 5 3 3 3 2 0
3e+05 83 9545 8 5 2000 2000 322 505 0 655 1205 1029 0 1 0 2 1 3 1 7 1 3 768 0 50 0 0 0 0 0 6 2006 0 0 0 4 3 4 3 2 1 4 8 3 2 3 3 2 0
625000 118 35760 10 5 1995 1996 1378 1387 0 543 1831 1796 0 1 0 3 1 4 1 10 1 3 807 361 76 0 0 0 0 0 7 2006 1 0 0 4 4 5 3 4 1 4 8 3 3 3 3 2 0
405000 0 9233 9 5 2000 2000 877 1182 0 358 1540 1315 0 1 0 2 1 4 1 9 1 3 774 247 55 0 0 0 0 0 3 2006 1 0 0 4 3 5 3 3 1 5 8 3 2 3 3 2 0
280000 78 12011 8 5 1998 1998 530 956 0 130 1086 838 0 1 0 2 1 3 1 7 1 2 592 208 75 0 0 374 0 0 6 2006 1 0 0 4 3 4 3 3 1 4 8 3 2 3 3 2 0
258000 93 12090 8 5 1998 1998 650 0 0 1141 1165 1098 0 0 0 2 1 4 1 10 1 2 420 144 123 0 0 0 0 0 7 2006 0 0 0 4 3 4 3 1 1 4 8 3 3 3 3 2 0
350000 83 10019 8 5 1995 1995 397 527 0 815 1358 1368 0 0 0 2 1 4 1 9 1 3 725 307 169 168 0 0 0 0 6 2006 1 0 0 4 3 4 3 1 1 4 8 5 2 3 3 2 0
584500 114 17242 9 5 1993 1994 738 292 1393 48 1933 1567 0 1 0 3 1 4 1 11 1 3 959 870 86 0 0 210 0 0 5 2006 1 0 0 4 4 5 3 4 1 5 8 3 2 3 3 2 0
321000 0 10236 8 5 1994 1995 501 380 168 742 1305 1189 0 1 0 2 1 4 1 9 1 3 803 200 95 0 0 0 0 0 6 2006 1 0 0 4 3 4 3 4 1 4 8 3 3 3 3 2 4
290000 92 10120 8 5 1994 1994 391 740 0 425 1203 1323 0 1 0 2 1 4 1 8 1 3 844 309 78 0 0 0 0 0 12 2006 0 0 0 4 3 4 3 1 1 4 8 3 2 3 3 2 0
315000 0 12585 8 5 1993 1993 420 247 1039 0 1565 1234 0 1 0 2 1 3 1 8 1 3 704 432 136 0 0 0 0 0 10 2006 1 0 0 4 3 4 3 1 1 4 8 3 3 3 3 2 0
252000 75 12447 8 5 2005 2006 192 0 0 1100 1116 848 0 0 0 2 1 3 1 8 1 2 760 200 70 0 0 0 0 0 1 2006 1 0 1 4 3 4 4 1 1 4 8 4 3 3 3 2 0
336820 49 15218 8 5 2006 2006 0 1562 0 108 1670 0 0 1 0 2 1 2 1 6 1 3 928 0 240 200 0 0 0 0 9 2006 1 0 1 4 3 5 4 1 1 4 8 4 2 3 3 2 0
423000 49 20896 8 5 2005 2006 0 1721 0 356 2097 0 0 1 0 1 1 1 1 8 1 3 1134 192 267 0 0 0 0 0 1 2006 2 0 1 4 3 5 3 2 1 5 8 5 3 3 3 2 0
290000 85 10182 8 5 2006 2006 420 1220 0 440 1660 0 0 1 0 2 0 3 1 8 1 2 500 322 50 0 0 0 0 0 5 2006 1 0 1 4 3 5 3 2 1 4 8 4 2 3 3 2 0
232000 73 8688 7 5 2005 2005 228 0 0 1616 1616 0 0 0 0 2 0 3 1 7 0 3 834 208 59 0 0 0 0 0 4 2006 0 0 0 4 3 4 3 3 1 4 8 0 2 3 3 2 0
199000 85 10936 8 5 2006 2006 60 0 0 1504 1504 0 0 0 0 2 0 3 1 7 0 2 510 144 0 0 0 0 0 0 9 2006 0 0 0 4 3 4 3 1 1 4 8 0 3 3 3 2 0
198600 72 8640 8 5 2006 2006 0 24 0 1254 1278 0 0 0 0 2 0 2 1 5 0 2 584 0 60 0 0 0 0 0 10 2006 0 0 0 4 3 4 3 1 1 4 8 0 2 3 3 2 0
405749 100 13162 9 5 2006 2006 0 1836 0 200 2036 604 0 1 0 3 1 3 1 11 1 3 792 0 265 0 0 0 0 0 11 2006 0 0 0 4 3 5 3 1 1 5 8 4 2 3 3 2 0
232600 81 11216 8 5 2006 2006 0 0 0 1489 1489 0 0 0 0 2 0 3 1 7 1 2 776 0 140 0 0 0 0 0 6 2006 0 0 0 4 3 4 4 1 1 4 8 4 2 3 3 2 0
266000 84 10728 8 5 2006 2006 0 0 0 1095 1095 844 0 0 0 2 1 3 1 8 1 3 1053 192 51 0 0 0 0 0 8 2006 0 0 0 4 3 4 3 2 1 4 8 4 2 3 3 2 0
186500 65 8125 7 5 2005 2006 0 0 0 756 756 797 0 0 0 2 1 3 1 6 0 2 615 0 45 0 0 0 0 0 3 2006 0 0 0 4 3 4 3 1 1 4 8 0 2 3 3 2 0
200825 65 8125 6 5 2005 2005 0 0 0 858 858 858 0 0 0 2 1 3 1 7 0 2 615 0 53 0 0 0 0 0 2 2006 0 0 0 4 3 4 3 1 1 4 8 0 2 3 3 2 0
197000 65 8125 7 5 2006 2006 0 0 0 770 778 798 0 0 0 2 1 3 1 6 0 2 614 0 50 0 0 0 0 0 8 2006 0 0 0 4 3 4 4 1 1 4 8 0 2 3 3 2 0
185000 60 7200 6 5 2006 2006 68 905 0 357 1262 0 0 0 0 2 0 2 1 5 0 2 572 0 120 0 0 0 0 0 5 2006 0 0 0 4 3 4 3 1 1 4 8 0 3 3 3 2 0
176000 62 7500 7 5 2005 2005 0 0 0 1257 1266 0 0 0 0 2 0 3 1 6 1 2 453 38 144 0 0 0 0 0 4 2006 0 0 0 4 3 4 3 1 1 4 8 3 1 3 3 2 0
187750 60 7200 7 5 2006 2006 0 0 0 1293 1301 0 0 1 0 2 0 2 1 5 1 2 572 216 121 0 0 0 0 0 8 2006 0 0 0 4 3 4 4 1 1 4 8 4 2 3 3 2 0
139500 74 7733 6 5 2005 2005 0 24 0 1118 1142 0 0 0 0 1 1 3 1 5 0 0 0 4 50 0 0 0 0 0 1 2006 1 0 0 3 3 3 3 2 1 4 8 0 0 0 0 2 0
186800 91 11024 7 5 2005 2006 118 0 0 1400 1400 0 0 0 0 2 0 3 1 6 0 2 612 144 55 0 0 0 0 0 10 2006 1 0 0 4 3 4 3 3 1 4 8 0 2 3 3 2 0
132000 63 13072 6 5 2005 2006 0 0 0 1131 1131 0 0 0 0 1 1 3 1 6 0 0 0 0 39 0 0 0 0 0 3 2006 0 0 1 3 3 4 3 1 1 4 8 0 0 0 0 2 0
142500 63 13072 6 5 2005 2005 0 0 0 1141 1141 0 0 0 0 1 1 3 1 6 0 2 484 0 0 0 0 0 0 0 3 2006 0 0 1 4 3 4 3 1 1 3 8 0 1 3 3 2 0
158000 63 13072 6 5 2004 2004 0 941 0 217 1158 0 0 1 0 1 1 3 1 5 0 2 576 0 50 0 0 0 0 0 5 2006 0 0 1 3 3 4 3 1 1 4 8 0 1 3 3 2 0
184000 65 7800 7 5 2005 2005 172 0 0 891 891 795 0 0 0 2 1 3 1 8 0 2 462 144 101 0 0 0 0 0 4 2006 0 0 0 4 3 4 3 1 1 4 8 0 3 3 3 2 0
184900 74 7632 7 5 2005 2005 96 0 0 784 831 754 0 0 0 2 1 3 1 7 0 2 449 100 77 0 0 0 0 0 3 2006 1 0 0 4 3 4 3 1 1 4 8 0 2 3 3 2 0
187000 70 8304 6 5 1997 1998 0 0 0 941 941 896 0 0 0 2 1 3 1 7 0 2 688 150 165 0 0 0 0 0 7 2006 1 0 0 3 3 4 3 1 1 3 8 0 2 3 3 2 4
175900 65 7153 6 5 1992 1992 0 387 0 374 810 793 0 0 0 2 1 3 1 7 0 2 484 0 124 0 0 0 0 0 7 2006 0 0 0 4 4 4 3 1 1 4 8 0 2 3 3 2 0
248500 70 9370 6 5 1992 1993 0 758 0 78 844 887 0 1 0 2 1 3 1 7 0 2 462 307 85 0 0 224 0 3000 10 2006 2 0 0 4 3 4 3 1 1 4 8 0 2 3 3 2 0
172000 50 7175 6 5 1990 1991 0 904 0 494 1398 0 0 1 0 2 0 2 1 5 0 2 542 0 46 0 0 0 0 0 7 2006 0 0 0 4 3 4 3 1 1 4 8 0 2 3 3 2 3
151000 50 7175 6 5 1991 1991 0 278 0 939 1217 0 0 0 0 2 0 2 1 5 0 2 484 0 64 0 0 0 0 0 6 2006 0 0 0 4 3 4 3 1 1 4 8 0 2 3 3 2 0
150000 0 9019 6 5 1994 1994 0 274 0 362 636 684 0 0 0 2 1 3 1 6 0 2 472 0 40 0 0 0 0 0 7 2006 1 0 1 3 3 4 3 1 1 4 8 0 3 3 3 2 0
107000 0 8900 4 4 1966 1966 0 1056 0 0 1056 0 0 1 0 1 0 2 1 5 0 1 384 0 42 0 0 0 0 0 11 2006 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 3
119900 60 7800 5 5 1965 1965 0 641 0 187 965 0 0 1 0 1 0 3 1 6 0 1 300 421 0 0 0 0 0 0 7 2006 0 0 0 3 3 3 3 1 1 3 8 0 1 3 3 2 3
129500 70 9100 5 4 1962 1962 51 36 0 952 988 0 0 1 0 1 0 3 1 6 0 2 624 0 0 0 0 0 0 0 7 2006 0 0 1 3 3 3 3 1 1 3 8 0 1 3 3 2 0
125000 70 9100 5 5 1963 1963 336 1332 0 396 1728 0 0 1 0 2 0 6 2 10 0 2 504 0 0 0 0 0 0 0 11 2006 0 0 1 3 3 3 3 1 1 3 8 0 1 3 3 2 0
