Lot_Frontage,Lot_Area,Year_Built,Year_Remod_Add,Mas_Vnr_Area,BsmtFin_SF_1,BsmtFin_SF_2,Bsmt_Unf_SF,First_Flr_SF,Low_Qual_Fin_SF,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Misc_Val,Mo_Sold,Year_Sold,Longitude,Latitude,MS_SubClass_other,MS_Zoning_Residential_Medium_Density,MS_Zoning_other,Street_other,Alley_other,Lot_Shape_Slightly_Irregular,Lot_Shape_other,Land_Contour_other,Utilities_other,Lot_Config_Inside,Lot_Config_other,Land_Slope_other,Neighborhood_other,Condition_1_other,Condition_2_other,Bldg_Type_other,House_Style_One_Story,House_Style_other,Overall_Qual_Above_Average,Overall_Qual_Good,Overall_Qual_Very_Good,Overall_Qual_other,Overall_Cond_Above_Average,Overall_Cond_Good,Overall_Cond_other,Roof_Style_Hip,Roof_Style_other,Roof_Matl_other,Exterior_2nd_MetalSd,Exterior_2nd_VinylSd,Exterior_2nd_Wd.Sdng,Exterior_2nd_other,Mas_Vnr_Type_other,Exter_Qual_Typical,Exter_Qual_other,Exter_Cond_Typical,Exter_Cond_other,Foundation_CBlock,Foundation_other,Bsmt_Qual_Typical,Bsmt_Qual_other,Bsmt_Cond_other,Bsmt_Exposure_No,Bsmt_Exposure_other,BsmtFin_Type_1_GLQ,BsmtFin_Type_1_other,Heating_other,Heating_QC_Good,Heating_QC_Typical,Heating_QC_other,Central_Air_other,Electrical_other,Kitchen_Qual_Typical,Kitchen_Qual_other,Functional_other,Fireplace_Qu_Typical,Fireplace_Qu_other,Garage_Type_Detchd,Garage_Type_other,Garage_Finish_RFn,Garage_Finish_Unf,Garage_Finish_other,Paved_Drive_other,Pool_QC_other,Fence_No_Fence,Fence_other,Misc_Feature_other,Sale_Type_other,Sale_Condition_other,Gr_Liv_Area,Sale_Price
72,10011,1957,1996,64,2,0,710,1236,0,0,1,1,0,2,1,6,1,447,0,0,0,0,0,0,5,2006,-93.612462,42.042905,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1236,134450
0,7032,1979,1979,0,3,0,0,943,0,1,0,1,0,2,1,4,2,600,42,0,0,0,0,0,12,2006,-93.618319,42.041821,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,943,135960
66,12778,1952,2003,0,3,0,350,1008,0,1,0,1,0,2,1,4,0,280,0,154,0,0,0,0,1,2006,-93.617225,42.039447,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1008,139500
75,10170,1951,1951,522,7,0,216,1575,0,0,0,1,1,2,1,5,1,400,0,0,0,0,0,0,6,2006,-93.617069,42.038357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1575,155000
65,11050,1956,1956,0,4,0,517,1005,0,0,0,1,0,2,1,6,1,319,0,0,0,0,288,0,7,2006,-93.613491,42.038602,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1005,133500
80,13600,1955,1955,0,6,912,0,1056,0,1,0,1,1,3,1,6,0,300,0,0,0,0,0,650,11,2006,-93.6136767,42.0383475,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1056,125000
118,21299,1941,1963,0,7,0,929,2039,0,1,0,1,1,3,1,7,3,791,0,0,90,0,0,0,12,2006,-93.61547,42.040276,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,2039,167000
70,13300,1956,2001,0,6,0,521,1384,0,1,0,1,0,2,1,6,0,896,75,0,0,323,0,400,6,2006,-93.612263,42.039351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1384,159000
94,22136,1925,1975,0,3,0,1153,1392,0,2,0,2,1,5,1,10,1,1008,631,48,148,0,0,0,7,2006,-93.620354,42.034934,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2640,180000
50,7000,1924,1950,0,4,0,0,865,0,0,0,2,0,2,1,6,0,398,0,0,126,0,0,0,5,2006,-93.6168701,42.0347269,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1310,112000
60,10410,1930,2001,0,7,0,713,713,0,0,0,1,0,2,1,5,0,371,0,75,161,0,0,0,10,2006,-93.6143498,42.0378602,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,713,99800
60,5400,1921,1968,0,7,0,1073,1073,0,0,0,1,0,2,1,4,0,326,0,0,112,0,0,0,12,2006,-93.613965,42.037001,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1073,108480
60,10914,1929,1950,0,7,0,715,715,0,0,0,1,0,2,1,4,0,660,0,0,75,0,112,0,8,2006,-93.610772,42.037097,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,715,68000
60,7008,1900,1998,0,7,0,448,448,0,0,0,1,0,1,1,5,0,280,0,0,70,0,0,0,3,2006,-93.612239,42.037041,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,720,86900
60,10818,1910,1950,0,7,0,1077,981,0,0,0,1,1,4,1,7,1,648,120,0,96,0,0,0,2,2006,-93.612266,42.035857,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1760,80000
60,10800,1900,1970,0,2,0,290,1766,0,0,0,2,0,3,2,10,1,520,142,0,0,0,0,0,5,2006,-93.612404,42.035277,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2414,160000
60,10800,1936,1989,0,1,0,170,1096,0,0,1,2,0,3,1,7,1,566,436,21,0,0,0,500,4,2006,-93.613899,42.034761,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1466,170000
77,9786,1962,1981,0,6,0,312,1085,0,0,0,1,1,3,1,7,1,440,0,0,0,0,128,0,6,2006,-93.60942,42.040081,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1734,159000
66,7800,1964,1964,0,6,600,0,912,0,0,0,1,0,2,1,5,0,288,0,0,0,0,0,0,11,2006,-93.610501,42.040148,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,912,115000
79,8910,1959,1959,0,1,0,0,1194,0,0,1,1,0,3,1,6,1,539,0,0,192,0,0,0,7,2006,-93.607257,42.0385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1194,159500
60,7332,1959,1959,207,2,0,450,864,0,1,0,1,0,2,1,4,0,288,168,0,0,0,0,0,10,2006,-93.608422,42.038497,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,864,120000
86,11650,1959,1959,58,5,0,0,1472,0,0,0,2,0,2,1,5,1,484,0,68,0,0,227,0,6,2006,-93.605384,42.0416529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1472,157500
47,16321,1957,1997,0,2,0,207,1600,0,1,0,1,0,2,1,6,2,319,288,258,0,0,0,0,12,2006,-93.605727,42.03902,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1600,207500
60,12144,1950,1950,0,6,0,455,910,0,0,0,1,1,3,1,6,0,597,199,0,168,0,0,0,9,2006,-93.609054,42.036098,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1521,147500
60,10800,1949,1950,0,7,0,720,720,0,0,0,1,1,4,1,6,0,0,0,0,0,0,0,0,12,2006,-93.610503,42.035782,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1192,135000
60,7200,1950,1950,0,5,0,0,1040,0,0,0,1,0,2,1,5,0,625,0,0,0,0,0,0,6,2006,-93.608903,42.035996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1040,109500
60,7200,1950,1950,0,5,0,0,1040,0,0,0,1,0,2,1,4,0,420,0,29,0,0,0,0,7,2006,-93.608904,42.036099,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1040,109900
70,7560,1959,1959,0,4,0,671,1040,0,0,0,1,0,3,1,6,0,286,140,0,252,0,0,0,7,2006,-93.606743,42.036053,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1040,133700
60,8544,1950,1950,0,5,0,0,1040,0,0,0,2,0,2,2,6,0,400,0,0,0,0,0,0,12,2006,-93.609053,42.034805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1040,81400
0,8544,1949,1950,340,5,0,0,1040,0,0,0,2,0,2,2,6,0,400,0,0,0,0,0,0,5,2006,-93.609053,42.03471,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1040,87500
69,7590,1966,1966,266,2,0,148,660,0,0,0,1,1,3,1,6,1,453,188,108,0,0,0,0,7,2006,-93.603704,42.036792,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1348,155000
74,7400,1962,1962,0,4,0,236,1045,0,1,0,1,0,3,1,6,0,528,0,0,0,0,0,0,3,2006,-93.604687,42.034618,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1045,120000
70,7000,1962,1962,0,2,0,396,864,0,0,1,1,0,3,1,5,0,336,0,0,0,0,0,0,2,2006,-93.604568,42.034753,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,864,105000
70,7000,1962,1962,0,1,0,72,1025,0,1,0,1,0,3,1,6,0,0,96,80,0,0,0,0,3,2006,-93.6050674,42.0345614,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1025,124000
62,9856,1900,2005,0,7,0,716,1007,0,0,0,2,0,5,1,8,0,624,0,72,167,0,0,0,6,2006,-93.618539,42.033267,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2014,169000
57,9906,1925,1950,0,7,0,686,810,0,0,0,1,0,3,1,8,0,210,0,172,60,0,0,0,9,2006,-93.6195519,42.0334994,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1328,107000
60,9600,1948,1950,264,6,0,936,1226,0,1,0,1,0,3,1,6,0,240,0,0,140,0,0,0,5,2006,-93.617164,42.033385,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1668,135000
60,5520,1920,1980,0,4,0,863,1147,0,0,0,1,0,4,1,9,1,162,0,0,0,0,0,0,7,2006,-93.61852,42.032144,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1657,111500
60,9600,1900,2004,0,6,0,399,940,0,0,1,1,0,3,1,7,0,400,0,24,0,0,0,0,6,2006,-93.617139,42.032346,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1416,156500
60,9600,1925,1990,0,4,0,712,832,0,0,1,1,1,3,1,6,1,546,0,0,234,0,0,0,8,2006,-93.618489,42.03139,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1641,178000
58,6451,1900,1970,0,6,0,504,848,0,1,0,1,0,4,1,7,0,576,264,0,84,0,0,0,5,2006,-93.619513,42.031506,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1428,139900
66,3960,1930,1950,0,7,0,502,502,0,0,0,1,0,2,1,5,1,200,280,0,68,0,0,0,7,2006,-93.615681,42.031347,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1004,105000
56,7745,1900,1950,0,7,0,938,1084,0,0,0,2,0,4,2,9,0,576,0,6,28,0,0,0,4,2006,-93.618335,42.030396,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1951,111500
56,7741,1924,1950,0,2,72,817,1032,0,0,0,1,0,2,1,5,0,280,0,0,112,0,0,0,6,2006,-93.618334,42.030463,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1032,108000
60,7200,1950,1950,0,7,0,576,864,0,0,0,1,0,2,1,5,0,528,0,0,0,0,115,0,8,2006,-93.6145858,42.0330459,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,864,105000
40,4400,1920,1950,0,7,0,648,734,0,0,0,1,0,2,1,6,0,440,0,0,0,0,0,0,10,2006,-93.614615,42.032305,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1118,116000
42,7614,1905,1950,0,7,0,738,714,0,0,0,1,0,2,1,7,0,216,0,0,104,0,225,0,3,2006,-93.613905,42.030267,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1376,96900
50,6000,1955,1955,0,3,0,384,960,0,1,0,1,0,3,1,5,0,576,0,0,0,0,0,0,6,2006,-93.607862,42.032064,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,960,135500
50,6000,1924,1950,145,7,0,816,816,0,0,0,1,1,5,1,7,0,450,24,0,296,0,0,0,8,2006,-93.608833,42.032267,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1566,139000
52,7830,1921,1950,0,4,0,76,492,0,1,0,1,0,1,1,3,0,200,0,0,78,0,0,0,6,2006,-93.610354,42.031964,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,492,61500
56,9576,1945,1950,0,6,0,460,885,0,0,0,1,1,3,1,5,0,378,0,0,0,0,0,0,5,2006,-93.608938,42.030368,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1182,120000
69,9142,1910,1950,0,7,0,1020,908,0,0,0,2,0,4,2,9,0,440,0,60,112,0,0,0,4,2006,-93.618293,42.029142,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1928,137000
60,9600,1900,1950,0,7,0,1095,1095,0,1,0,2,0,4,2,8,0,779,0,0,90,0,0,0,5,2006,-93.616886,42.027993,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1774,87000
60,10800,1914,1970,0,6,0,490,880,0,0,0,1,1,2,1,6,2,320,0,341,0,0,0,0,10,2006,-93.613889,42.029136,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1768,163000
63,5000,1900,1950,0,7,0,540,889,0,0,0,1,0,3,1,6,0,352,0,0,77,0,0,0,4,2006,-93.615365,42.029281,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1440,79000
65,8850,1916,1950,0,7,0,815,815,0,0,0,1,0,3,1,7,1,225,0,0,330,0,0,0,7,2006,-93.615337,42.027953,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1690,144000
60,3600,1910,1993,0,7,0,684,684,0,0,0,1,0,3,1,7,0,216,0,158,0,0,0,0,10,2006,-93.6127958,42.0281148,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1368,114504
60,7200,1920,1950,0,7,0,596,998,0,1,0,1,1,4,1,8,0,576,36,0,221,0,0,0,10,2006,-93.613763,42.027953,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1762,157000
90,22950,1892,1993,0,7,0,1107,1518,572,0,0,2,1,4,1,12,2,840,0,260,0,0,410,0,6,2006,-93.610438,42.029025,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,3608,475000
33,5976,1920,1950,0,7,0,624,624,0,0,0,2,0,2,2,8,0,0,0,130,256,0,0,0,12,2006,-93.609665,42.027992,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1248,93500
